SubjectID,researchdate
7215494154939420416,2025-06-25
7215494154939420416,2025-09-17
7215494154939420416,2025-10-03
7215590911962668352,2025-08-26
7215590911962668352,2025-09-18
7215599708055690752,2025-09-12
7215757794330382464,2025-08-14
7215801774795495104,2025-08-17
7216426540799822272,2025-07-27
7216426540799822272,2025-08-13
7216426540799822272,2025-09-25
7277824004556936000,2025-09-12
7277824441388353858,2025-09-09
7277824441388353947,2025-06-03
7277824441388353947,2025-07-10
7277824441388353947,2025-07-18
7277824441388353957,2025-06-14
7277824441388353957,2025-06-19
7277824441388353957,2025-06-26
7277824441388353957,2025-07-03
7277824441388353957,2025-07-04
7277824441388353957,2025-07-05
7277824441388353957,2025-07-26
7277824441388353957,2025-07-30
7277824441388353957,2025-08-02
7277824441388353957,2025-08-03
7277824441388353957,2025-08-05
7277824441388353957,2025-08-09
7277824441388353957,2025-08-10
7277824441388353957,2025-08-27
7277824441388353957,2025-09-03
7277824441388353957,2025-09-11
7277824441388353957,2025-09-12
7277824441388353957,2025-10-20
7277824441388353957,2025-10-22
7277824441388353957,2025-10-28
7277824441388354409,2025-06-06
7277824441388354409,2025-08-22
7277824441388354409,2025-09-13
7277824441388354409,2025-10-31
7277824762114536064,2025-06-15
7277824762114536064,2025-07-28
7277824762114536064,2025-08-23
7277824762114536064,2025-09-04
7277824762114536064,2025-09-17
7277824762114536064,2025-09-24
7277824762114536064,2025-10-29
7277824762114538048,2025-06-21
7277824762114538048,2025-08-17
7277824762114538048,2025-09-11
7277824762114538048,2025-09-16
7277824762114538048,2025-09-20
7277824762114538240,2025-06-13
7277824762114538240,2025-06-27
7277824762114538240,2025-06-30
7277824762114538240,2025-07-02
7277824762114538240,2025-07-16
7277824762114538240,2025-07-27
7277824762114538240,2025-07-31
7277824762114538240,2025-10-19
7277824762114540928,2025-06-19
7277824811882338881,2025-10-20
7277824828470396098,2025-07-07
7277824828470396098,2025-07-30
7277824828470396098,2025-10-27
7277824828470396928,2025-06-29
7277824828470396928,2025-09-24
7277824828470396928,2025-10-11
7277824839530652354,2025-08-10
7277824839530652354,2025-09-13
7286835162388063688,2025-06-16
7286835162388063761,2025-09-30
7286835505222826436,2025-06-23
7286835505222826436,2025-10-11
7286835505222826436,2025-10-17
7286835588169424548,2025-07-20
7286835588169424548,2025-08-25
7286835588169424548,2025-08-27
7286835588169424548,2025-09-13
7286835588169424548,2025-09-15
7286835588169424548,2025-09-16
7286835588169424548,2025-09-27
7286835588169424548,2025-10-01
7286835588169424548,2025-10-05
7286835588169424548,2025-10-11
7286835588169424548,2025-10-13
7286835588169424727,2025-06-12
7286835588169424727,2025-06-13
7286835588169424727,2025-06-17
7286835588169424773,2025-07-17
7286835588169424773,2025-09-13
7286835588169424773,2025-09-14
7286835588169424773,2025-10-04
7286835588169424773,2025-10-31
7286835751713117250,2025-07-14
7286835908884538690,2025-10-09
7286835908884540098,2025-07-18
7286835908884540098,2025-10-25
7286835908884540225,2025-06-09
7286835908884541698,2025-08-05
7286835908884542084,2025-08-12
7286835908884542084,2025-09-08
7286835908884542209,2025-07-30
7286835942056694657,2025-09-03
7286836179836408576,2025-06-04
7286836179836408576,2025-06-22
7286836179836408576,2025-07-01
7286836179836408576,2025-07-27
7286836179836408576,2025-07-31
7286836179836408576,2025-09-08
7286836179836408576,2025-10-03
7286836340193212928,2025-09-14
7286836340193220480,2025-10-17
7286836340193220480,2025-10-23
7286836340193221250,2025-08-09
7286836340193221506,2025-09-28
7286836340193224256,2025-06-17
7286836340193224256,2025-08-04
7286836340193224256,2025-10-02
7286836340193224256,2025-10-03
7286836340193224256,2025-10-04
7286836340193224256,2025-10-06
7286837269169488512,2025-07-21
7286838098605874561,2025-08-02
7286838098605874561,2025-08-10
7286838098605874561,2025-08-15
7286838098605874561,2025-08-21
7286838098605874561,2025-08-23
7286838098605875266,2025-06-25
7287075891709924864,2025-06-14
7287244366914796736,2025-10-25
7287304590128514816,2025-10-06
7287348570593627264,2025-06-26
7287348570593627264,2025-06-27
7287533288547100992,2025-09-15
7287701763751970880,2025-09-29
7287701763751970880,2025-10-05
7287701763751970880,2025-10-10
7287701763751970880,2025-10-13
7287709210407551424,2025-10-26
7287709210407551424,2025-10-27
7287779579151735296,2025-09-15
7288360121291220928,2025-06-06
7288360121291220928,2025-10-13
7288360121291220928,2025-10-30
7349881646235494477,2025-10-29
7349881720239710308,2025-07-21
7349881720239710308,2025-07-26
7349881720239710308,2025-10-07
7349881720239710308,2025-10-08
7349881720239710336,2025-07-25
7349881720239710383,2025-07-13
7349881720239711950,2025-09-24
7349881720239712134,2025-10-26
7349881720239712276,2025-08-13
7349881930372709760,2025-06-28
7349881930372709760,2025-07-19
7349881930372709760,2025-07-20
7349881930372709760,2025-08-31
7349881930372709760,2025-09-16
7349882466748590080,2025-07-25
7349882466748590080,2025-08-02
7349882510985507136,2025-09-26
7349882510985507136,2025-09-27
7349882510985507136,2025-09-28
7349882510985507136,2025-10-03
7349882510985508097,2025-09-14
7349882510985508097,2025-10-20
7349882588402794305,2025-07-09
7349892130985189121,2025-06-09
7358893132433208580,2025-09-03
7358893132433208580,2025-10-04
7358893580340050752,2025-06-19
7358893580340050752,2025-07-02
7358893580340058819,2025-07-16
7358893580340059008,2025-08-19
7358893580340059010,2025-08-18
7358893580340064832,2025-08-02
7358893679870290496,2025-06-24
7358893679870290496,2025-07-10
7358893679870290626,2025-06-12
7358893773874609025,2025-09-14
7358893773874609281,2025-06-04
7358893773874609281,2025-09-08
7358893773874609281,2025-10-25
7358893773874610048,2025-08-15
7358893773874610048,2025-08-16
7358893773874612354,2025-06-08
7358893773874616321,2025-07-05
7358894033763628992,2025-07-14
7358894033763628992,2025-09-15
7358894033763630339,2025-07-21
7358894033763630339,2025-09-18
7358993262512734784,2025-08-14
7358993262512734784,2025-08-17
7358993262512734784,2025-09-24
7359529824187125120,2025-10-17
7359688153861531776,2025-08-22
7359688153861531776,2025-08-24
7421937246199384642,2025-07-10
7421937771504245098,2025-06-07
7421937771504245212,2025-09-25
7421937771504245212,2025-10-04
7421937771504245228,2025-08-25
7421937771504245228,2025-09-27
7421937771504245228,2025-09-29
7421937771504245228,2025-10-18
7421937771504245228,2025-10-21
7421937771504245228,2025-10-22
7421937771504245228,2025-10-23
7421937771504245263,2025-06-16
7421937771504245263,2025-07-02
7421937771504245263,2025-08-06
7421937771504245301,2025-06-02
7421937771504245301,2025-06-18
7421937771504245301,2025-06-19
7421937771504245301,2025-06-21
7421937771504245301,2025-07-30
7421937771504245301,2025-08-23
7421937771504245301,2025-09-21
7421937771504245301,2025-10-06
7421937771504245301,2025-10-07
7421937771504245301,2025-10-09
7421937898647071562,2025-06-29
7421937898647071562,2025-10-08
7421937898647071562,2025-10-17
7421937898647071629,2025-06-24
7421937898647071629,2025-10-05
7421937898647071630,2025-08-14
7421937898647071630,2025-10-15
7421937898647071687,2025-08-31
7421937898647071687,2025-10-08
7421937898647071687,2025-10-21
7421937898647071687,2025-10-22
7421937898647071687,2025-10-26
7421937898647071687,2025-10-28
7421937898647071706,2025-07-22
7421937898647071771,2025-07-27
7421937898647071771,2025-10-19
7421939325345057153,2025-07-15
7421939325345057216,2025-10-20
7421939325345059009,2025-07-26
7421939325345059009,2025-07-27
7421939325345059009,2025-08-26
7421939325345059009,2025-10-13
7421939452518496035,2025-10-08
7421939452518496035,2025-10-29
7421939452518496035,2025-10-30
7421939452518496035,2025-10-31
7421939452518496470,2025-06-01
7421939452518496470,2025-06-08
7421939452518496470,2025-07-24
7421939452518496470,2025-07-31
7421939452518496470,2025-08-04
7421939452518496470,2025-08-06
7421939452518496470,2025-08-24
7421939452518496470,2025-09-01
7421939452518496470,2025-09-19
7421939452518496470,2025-10-22
7421939452518497010,2025-09-14
7421939452518497160,2025-07-01
7421939452518497160,2025-08-06
7421939452518497488,2025-07-23
7421939452518497488,2025-10-31
7430950853652251718,2025-06-29
7430950853652251718,2025-09-13
7430950853652252102,2025-08-02
7430950931072303937,2025-06-07
7430950931072303937,2025-06-25
7430950931072303937,2025-07-30
7430950931072305153,2025-07-11
7430950931072305153,2025-07-12
7430950931072305600,2025-07-13
7430951273908204928,2025-07-12
7430951273908207296,2025-10-10
7430951273908209664,2025-10-23
7430951273908211395,2025-10-31
7430951296027738881,2025-07-24
7430951296027744641,2025-10-21
7430951296027745216,2025-06-09
7430951296027747392,2025-07-11
7430951296027747392,2025-08-16
7430951296027747392,2025-09-20
7430951296027747392,2025-09-27
7430951296027747392,2025-10-21
7430951296027747843,2025-07-26
7430951296027747843,2025-10-13
7430951976169579200,2025-10-19
7430951976169581441,2025-09-16
7430951976169581441,2025-09-22
7430951976169581696,2025-08-29
7430951976169581696,2025-08-31
7430951976169582016,2025-06-04
7430951976169582016,2025-08-15
7430951976169582016,2025-08-17
7430951976169582016,2025-08-25
7430951976169582016,2025-09-03
7430951976169582016,2025-09-15
7430951976169582016,2025-09-20
7430951976169582016,2025-10-11
7430952457245291264,2025-08-18
7430953319858640640,2025-07-12
7430953319858640640,2025-07-14
7430953319858640640,2025-08-11
7430953319858640640,2025-08-24
7430953319858640640,2025-09-07
7430953319858640640,2025-09-09
7430953319858640640,2025-10-15
7431191002371138496,2025-07-04
7431191002371138496,2025-07-08
7431191002371138496,2025-07-22
7432000242929215808,2025-09-10
7493995542453564627,2025-07-05
7493995542453564627,2025-07-20
7493995542453564627,2025-08-10
7493995542453564627,2025-08-13
7493995542453564627,2025-09-30
7493995542453564627,2025-10-25
7493996866413375360,2025-10-01
7493996866413375360,2025-10-08
7493996866413375360,2025-10-09
7493996866413375452,2025-07-07
7493996866413375452,2025-08-18
7493996866413375452,2025-09-09
7493996866413375593,2025-08-29
7493996866413375593,2025-09-10
7493996866413375674,2025-08-05
7493996866413375674,2025-09-16
7493996866413376389,2025-08-23
7493996866413376719,2025-07-07
7493996866413376779,2025-06-01
7493996875135986836,2025-07-13
7493996875135986836,2025-07-31
7493996875135986974,2025-06-04
7493996875135986974,2025-06-23
7493996875135986974,2025-07-11
7493996875135986974,2025-07-26
7493996875135986974,2025-08-17
7493996875135986974,2025-08-18
7493996875135986974,2025-10-09
7493996875135987034,2025-09-15
7493996875135987283,2025-07-30
7493996875135987283,2025-08-25
7493997909187045248,2025-06-20
7493998014236517321,2025-10-19
7493998014236517538,2025-06-05
7493998014236517538,2025-06-11
7493998014236517538,2025-06-22
7493998014236517538,2025-06-24
7493998014236517538,2025-08-14
7493998014236517538,2025-09-13
7493998014236517538,2025-09-21
7494006837979078363,2025-08-24
7503006943643357904,2025-08-25
7503006943643357904,2025-09-04
7503006943643357904,2025-09-26
7503010266935193600,2025-08-08
7503010593180864128,2025-07-26
7503010913897242624,2025-08-15
7503010913897242624,2025-08-23
7503010913897242624,2025-10-10
7503047386873325120,2025-09-09
7503082571245416064,2025-10-16
7503108959524484672,2025-09-11
7503108959524484672,2025-09-12
7503108959524484672,2025-09-30
7504138102408131905,2025-10-01
7504366800826717568,2025-09-29
7504595499245301568,2025-09-26
7504665867989481216,2025-09-07
7566055095113786774,2025-07-22
7566064520488142070,2025-06-14
7566064520488142070,2025-06-20
7566064520488142070,2025-08-24
7566064520488142070,2025-08-25
7566064520488142070,2025-09-18
7566064520488142175,2025-06-01
7566064520488142175,2025-06-16
7566064520488142175,2025-06-17
7566064520488142175,2025-07-17
7575065665715701012,2025-06-21
7575065665715701012,2025-08-14
7575065665715701012,2025-08-17
7575065665715701012,2025-08-21
7575065665715701057,2025-09-30
7575065682304820290,2025-06-04
7575065682304820290,2025-06-12
7575065682304820290,2025-07-21
7575066561518641537,2025-08-15
7575066561518642178,2025-09-11
7575066561518646273,2025-08-07
7575066561518646273,2025-10-29
7575067352248532288,2025-07-18
7575067590023580160,2025-07-07
7575067590023580160,2025-09-10
7575067590023580160,2025-10-06
7575067590023580160,2025-10-11
7575588373213017664,2025-08-11
7575948212658376513,2025-10-01
7576248080189710720,2025-08-30
7576248080189710720,2025-10-23
7576476778608295233,2025-06-11
7576538351259452480,2025-07-11
7576546346983920384,2025-06-14
7576643904375722625,2025-08-27
7576643904375722625,2025-08-28
7576643904375722625,2025-08-31
7576643904375722625,2025-09-05
7576643904375722625,2025-09-06
7576643904375722625,2025-09-07
7576643904375722625,2025-09-08
7576643904375722625,2025-09-09
7576643904375722625,2025-09-10
7576643904375722625,2025-09-11
7576643904375722625,2025-09-12
7576643904375722625,2025-09-13
7576643904375722625,2025-09-14
7576643904375722625,2025-09-18
7576643904375722625,2025-09-19
7576643904375722625,2025-09-21
7576643904375722625,2025-09-22
7576643904375722625,2025-09-24
7576643904375722625,2025-09-25
7576643904375722625,2025-09-26
7576643904375722625,2025-09-27
7576643904375722625,2025-09-28
7576643904375722625,2025-09-29
7576643904375722625,2025-09-30
7576643904375722625,2025-10-01
7576643904375722625,2025-10-03
7576643904375722625,2025-10-05
7576643904375722625,2025-10-09
7576643904375722625,2025-10-12
7576643904375722625,2025-10-13
7576643904375722625,2025-10-14
7576643904375722625,2025-10-15
7576643904375722625,2025-10-16
7576643904375722625,2025-10-19
7576643904375722625,2025-10-21
7576643904375722625,2025-10-22
7576643904375722625,2025-10-25
7576643904375722625,2025-10-27
7576643904375722625,2025-10-28
7576643904375722625,2025-10-31
7576670292654789952,2025-07-23
7576670292654789952,2025-09-17
7576670292654789952,2025-09-21
7576793437957105984,2025-10-05
7576793437957105984,2025-10-06
7638112022221129555,2025-06-17
7638112022221129555,2025-07-21
7638112022221129606,2025-10-07
7638112022221129606,2025-10-08
7638112022221129606,2025-10-10
7638112022221129606,2025-10-14
7638112022221129606,2025-10-20
7638112022221130081,2025-07-02
7638112022221130081,2025-08-26
7638112022221130127,2025-09-07
7638112022221130127,2025-10-07
7647122977748702231,2025-08-04
7647122977748702231,2025-08-09
7647123547297070720,2025-07-26
7647123547297070720,2025-10-21
7647123547297071040,2025-09-12
7647123984139688384,2025-10-03
7647124044962418176,2025-06-17
7647124044962418176,2025-06-20
7647124044962418176,2025-10-23
7647124409916184322,2025-10-09
7647124409916184322,2025-10-26
7647124409916186432,2025-06-24
7647124409916186432,2025-07-07
7647124409916187843,2025-09-25
7647124409916189440,2025-08-29
7647124409916189440,2025-09-08
7647124459683657921,2025-06-06
7647124459683657921,2025-06-10
7647124459683657921,2025-06-19
7647124459683657921,2025-06-20
7647124459683657921,2025-06-21
7647124459683657921,2025-06-24
7647124459683660802,2025-07-24
7647124459683661313,2025-10-15
7647124857813028096,2025-10-25
7647197963898804288,2025-10-19
7710168357802991178,2025-07-28
7710168402041500319,2025-08-21
7710168402041500433,2025-08-04
7710168402041500482,2025-06-01
7710169620418935494,2025-10-14
7710170138328055563,2025-08-22
7710170320803698645,2025-07-10
7710170320803698944,2025-10-10
7719180632607324117,2025-06-04
7719180632607324117,2025-07-22
7719180632607324117,2025-10-15
7719180632607324117,2025-10-17
7719181224280448770,2025-07-05
7719181224280448770,2025-07-27
7719181224280448770,2025-09-22
7719181224280448770,2025-10-13
7719181224280448770,2025-10-17
7719181224280448770,2025-10-18
7719181224280448770,2025-10-20
7719181224280449171,2025-06-17
7719181224280449171,2025-06-18
7719181224280449171,2025-07-28
7719181224280449171,2025-08-22
7719181224280449171,2025-09-01
7719181224280449171,2025-09-20
7719181224280449171,2025-09-29
7719181224280449171,2025-10-15
7719181224280449178,2025-06-12
7719181970776507008,2025-07-24
7719181970776511680,2025-06-01
7719181970776511680,2025-06-10
7719181970776511680,2025-06-17
7719181970776511680,2025-07-20
7719181970776511680,2025-07-21
7719181970776511680,2025-07-23
7719181970776511680,2025-08-24
7719181970776511680,2025-08-25
7719181970776511680,2025-08-29
7719181970776511680,2025-09-01
7719181970776511680,2025-09-15
7719181970776511680,2025-10-05
7719182053721744961,2025-07-09
7719182053721744961,2025-07-25
7719182053721744961,2025-09-27
7719182053721745920,2025-09-13
7719182053721747777,2025-08-14
7719182053721748033,2025-06-02
7719182053721748033,2025-08-14
7719182053721748033,2025-08-21
7719182861041704320,2025-07-03
7719183474830901569,2025-09-14
7719183474830901697,2025-10-17
7719183474830902016,2025-10-29
7719183474830902656,2025-06-03
7719183474830902656,2025-06-06
7719183474830902656,2025-07-30
7719183474830902656,2025-07-31
7719183474830902656,2025-08-06
7719183474830902656,2025-08-08
7719183474830902656,2025-08-20
7719183474830902656,2025-09-10
7719183474830902656,2025-10-11
7719183485888315392,2025-06-19
7719183485888315392,2025-06-27
7719183485888315585,2025-09-27
7719183485888316096,2025-08-08
7719183762365539648,2025-08-08
7719183762365539648,2025-10-26
7719183762365539648,2025-10-29
7719183762365541440,2025-06-21
7719183762365542209,2025-10-16
7719183762365543488,2025-07-16
7719501748832527168,2025-09-23
7719501748832527168,2025-09-29
7719871184739477824,2025-10-28
7720073494878998464,2025-10-04
7782225885427882334,2025-09-22
7782225885427882397,2025-08-22
7782225885427882401,2025-06-03
7782225885427882401,2025-06-18
7782225885427882401,2025-07-01
7782225885427882401,2025-07-19
7782225885427882401,2025-08-29
7782225885427882401,2025-09-15
7782225885427882401,2025-10-09
7782225885427882435,2025-10-03
7782225885427882465,2025-06-06
7782225885427882465,2025-07-08
7782225885427882465,2025-07-09
7782225885427882465,2025-07-21
7782225885427882465,2025-08-08
7782225885427882465,2025-08-29
7782225885427882465,2025-09-04
7782225885427882602,2025-08-28
7782225885427882725,2025-07-17
7782225885427882725,2025-08-14
7782225885427882725,2025-08-20
7782225885427882784,2025-06-10
7782225885427882954,2025-09-08
7782225885427883050,2025-10-31
7782225885427883125,2025-09-21
7782225973962770785,2025-06-16
7782225973962770785,2025-06-20
7782225973962771393,2025-10-22
7782225973962771393,2025-10-23
7782225973962771393,2025-10-31
7782225973962771416,2025-06-08
7782225973962771416,2025-06-09
7782225973962771416,2025-06-14
7782225973962771416,2025-06-19
7782225973962771416,2025-06-21
7782225973962771416,2025-06-23
7782225973962771416,2025-06-25
7782225973962771416,2025-07-02
7782225973962771423,2025-07-09
7782225973962771485,2025-10-27
7782225973962771492,2025-07-10
7782225973962771492,2025-07-29
7782225973962771492,2025-09-29
7782225973962771492,2025-10-18
7782225973962771492,2025-10-25
7782225973962771500,2025-06-06
7782225973962771500,2025-08-09
7782225973962771500,2025-10-14
7782225973962771531,2025-10-22
7782225973962771544,2025-07-01
7782225973962771544,2025-07-28
7782225973962771544,2025-08-03
7782225973962771544,2025-08-22
7782225973962771544,2025-09-27
7782225973962771544,2025-10-24
7782225973962771558,2025-06-26
7782225973962771558,2025-07-13
7782225973962771558,2025-08-17
7782225973962771558,2025-08-28
7782225973962771558,2025-10-07
7782225973962771564,2025-07-01
7782225973962771564,2025-08-06
7782225973962771564,2025-08-12
7782225973962771564,2025-08-13
7782225973962771564,2025-09-01
7782225973962771564,2025-09-03
7782225973962771564,2025-10-17
7782227124115292353,2025-09-01
7782227124115292353,2025-09-26
7782227124115292353,2025-10-29
7782227124115294081,2025-09-17
7782227771083419777,2025-06-04
7782227771083419777,2025-06-10
7782227771083425858,2025-06-01
7782227771083425858,2025-09-22
7782237263903297281,2025-06-05
7782237263903297281,2025-09-19
7782237263903297792,2025-08-23
7782237330259700096,2025-10-02
7782237330259701633,2025-07-21
7782237330259701633,2025-09-20
7791236453343831554,2025-06-27
7791236453343833856,2025-06-22
7791236453343833856,2025-09-22
7791236453343833856,2025-10-07
7791236453343833856,2025-10-10
7791238171348798636,2025-09-16
7791238182408561988,2025-08-25
7791239100327164288,2025-06-17
7791239100327167490,2025-08-14
7791239100327169984,2025-08-05
7791239233038928576,2025-10-26
7791239233038935745,2025-07-14
7791239233038936448,2025-07-30
7791239233038936448,2025-07-31
7791239233038936448,2025-08-01
7791239233038936513,2025-09-28
7791239747290314753,2025-09-04
7791239785997583232,2025-09-24
7791239785997585409,2025-08-12
7791239785997585409,2025-08-22
7791239785997585409,2025-09-08
7791239785997585409,2025-09-23
7791239785997585409,2025-10-01
7791239785997585409,2025-10-18
7791240632028380480,2025-06-22
7791240632028380480,2025-10-16
7791241002509635648,2025-08-31
7791241212634245120,2025-07-22
7791241212634245120,2025-08-14
7791241212634245120,2025-09-28
7791241212634245504,2025-06-08
7791241212634245504,2025-06-12
7791241212634245504,2025-06-13
7791241212634245504,2025-06-19
7791241212634245504,2025-06-21
7791241212634245504,2025-06-22
7791241212634245504,2025-06-24
7791241212634245504,2025-06-28
7791241212634245504,2025-07-05
7791241212634245504,2025-07-14
7791241212634245504,2025-07-16
7791241212634245504,2025-07-21
7791241212634245504,2025-08-01
7791241212634245504,2025-08-15
7791241212634245504,2025-09-06
7791241212634245504,2025-09-08
7791241212634245504,2025-09-16
7791241212634245504,2025-09-24
7791241212634245504,2025-09-27
7791241212634245504,2025-10-02
7791241212634245504,2025-10-07
7791241212634245504,2025-10-11
7791241212634245504,2025-10-13
7791241212634245504,2025-10-19
7791241212634246272,2025-08-24
7791241212634246529,2025-06-18
7791241212634246529,2025-10-22
7791241212634246529,2025-10-26
7791241212634248768,2025-06-07
7791241212634248768,2025-07-11
7791241212634248768,2025-07-24
7791241212634248768,2025-07-30
7791241212634249409,2025-06-15
7791241356403508288,2025-10-18
7791769415048765504,2025-10-25
7792437918118486400,2025-09-30
7854284809238590800,2025-06-02
7854284809238590800,2025-06-06
7854284809238590800,2025-06-07
7854284809238590800,2025-07-01
7854284809238590800,2025-08-20
7854284809238590800,2025-08-27
7854284809238590800,2025-08-29
7854284809238590800,2025-08-31
7854284809238590800,2025-09-02
7854284809238590800,2025-09-04
7854284809238590800,2025-09-08
7854284809238590800,2025-09-17
7854284809238590800,2025-09-26
7854284809238590800,2025-09-27
7854284809238590800,2025-09-28
7854284809238590800,2025-09-29
7854284809238590800,2025-10-03
7854284809238590800,2025-10-07
7854284809238590800,2025-10-10
7854284809238591321,2025-08-07
7854285741139051585,2025-08-27
7854285741139052608,2025-09-18
7854285989967507009,2025-09-09
7854285989967507009,2025-09-19
7854285989967507009,2025-10-03
7854285989967507009,2025-10-14
7863295616087213199,2025-10-02
7863295616087213199,2025-10-28
7863295638205783538,2025-08-09
7863296014223308827,2025-06-15
7863296658861515073,2025-07-01
7863296658861515073,2025-10-14
7863296658861515073,2025-10-17
7863297070377877696,2025-07-29
7863297070377878465,2025-06-19
7863297125675401793,2025-06-25
7863297125675401793,2025-09-23
7863297125675402049,2025-10-11
7863297125675402690,2025-08-03
7863297125675402690,2025-08-11
7863297125675402690,2025-10-12
7863297158852508864,2025-08-21
7863297158852511872,2025-10-25
7863297158852513217,2025-08-04
7863297158852513217,2025-09-23
7863335074840868416,2025-07-14
7863888780803215680,2025-10-11
7864065510043632448,2025-09-30
7864082930753479104,2025-09-27
7864091090942734208,2025-10-13
7864100694415722240,2025-08-21
7864196644059004288,2025-07-27
7864196644059004288,2025-07-31
7864196644059004288,2025-09-15
7864196644059004288,2025-10-14
7864196644059004288,2025-10-27
7864303004555240640,2025-09-07
7864636896608235520,2025-07-06
7864636896608235520,2025-07-07
7864636896608235520,2025-07-08
7864636896608235520,2025-07-09
7864636896608235520,2025-07-14
7864636896608235520,2025-08-06
7864874750601703232,2025-09-06
7864874750601703232,2025-10-24
7864962540055736384,2025-07-10
7864962540055736384,2025-08-29
7865041516887272065,2025-09-21
7926340078215188296,2025-07-01
7926340078215188296,2025-07-06
7926340078215188296,2025-07-07
7926340078215188296,2025-07-08
7926340078215188296,2025-07-11
7926340078215188296,2025-07-16
7926340078215188296,2025-07-23
7926340078215188296,2025-07-24
7926340078215188296,2025-07-30
7926340078215188296,2025-08-11
7926340078215188296,2025-08-12
7926340078215188296,2025-08-13
7926340078215188296,2025-08-28
7926340078215188296,2025-08-29
7926340078215188296,2025-08-30
7926340078215188296,2025-09-01
7926340078215188296,2025-10-06
7926340078215188296,2025-10-07
7926340078215188296,2025-10-13
7926341023773842781,2025-06-29
7926341023773842820,2025-06-21
7926341023773842820,2025-08-06
7926341023773842820,2025-09-18
7926341023773842820,2025-10-31
7926341023773842837,2025-06-11
7926341023773842837,2025-06-29
7926341023773842837,2025-07-01
7926341023773842837,2025-09-23
7926341023773842851,2025-06-05
7926341023773842851,2025-06-08
7926341023773842852,2025-07-02
7926341023773842852,2025-07-25
7926341023773842944,2025-09-27
7926341023773842966,2025-06-12
7926341023773842966,2025-08-03
7926341023773842966,2025-09-03
7926341023773842989,2025-06-23
7926341023773843009,2025-09-27
7926341023773843088,2025-09-13
7926341023773843088,2025-10-05
7926341023773843088,2025-10-28
7926342403457552206,2025-06-27
7926342403457552206,2025-09-28
7926352916465378880,2025-08-08
7935353481075751963,2025-06-20
7935353481075751963,2025-10-12
7935353481075752017,2025-06-16
7935353580615477845,2025-07-10
7935353580615477845,2025-09-12
7935353580615477908,2025-06-05
7935353580615477984,2025-08-09
7935354974073814401,2025-08-20
7935354974073814401,2025-10-13
7935354974073817793,2025-08-17
7935354974073818945,2025-10-20
7935355305852134208,2025-10-04
7935355305852134208,2025-10-26
7935355305852134208,2025-10-27
7936088008282402368,2025-10-10
7936088008282402368,2025-10-30
7936219949677741440,2025-10-16
7936237801715186688,2025-10-25
7936237801715186688,2025-10-31
7998397727548323016,2025-09-28
7998397727548323016,2025-10-13
7998397832613031942,2025-06-08
7998397832613031942,2025-06-11
7998399996158345482,2025-08-04
7998399996158345482,2025-10-15
7998399996666934086,2025-09-04
7998399996666934086,2025-09-05
7998399998441402179,2025-06-28
7998399998441402323,2025-10-03
7998399998441402323,2025-10-05
7998399998441402323,2025-10-12
7998399998816615759,2025-09-14
7998399998816616136,2025-08-17
7998399998816616136,2025-08-19
7998399998816616136,2025-09-13
7998399998816616136,2025-09-22
7998399998816616136,2025-09-23
7998399998816616136,2025-10-04
7998399998816616136,2025-10-07
7998399998816616136,2025-10-12
7998399998816616136,2025-10-14
7998399998816616136,2025-10-27
7998399998816616136,2025-10-30
7998399998816616322,2025-06-11
7998399998816616346,2025-10-12
7998400403885849124,2025-06-12
7998400403885849124,2025-06-13
7998400403885849124,2025-06-14
7998400403885849124,2025-06-18
7998400403885849124,2025-06-19
7998400403885849124,2025-06-30
7998400403885849124,2025-07-20
7998400403885849124,2025-07-22
7998400403885849124,2025-07-23
7998400403885849124,2025-07-29
7998400403885849124,2025-08-09
7998400403885849124,2025-08-13
7998400403885849124,2025-08-20
7998400403885849124,2025-08-30
7998400403885849124,2025-09-03
7998400403885849124,2025-09-06
7998400403885849124,2025-09-24
7998400403885849124,2025-09-25
7998400403885849124,2025-09-27
7998400403885849124,2025-09-28
7998400403885849124,2025-10-01
7998400403885849124,2025-10-02
7998400403885849124,2025-10-03
7998400403885849124,2025-10-05
7998400403885849124,2025-10-07
7998400403885849124,2025-10-21
7998400403885849124,2025-10-31
7998400403885849155,2025-06-01
7998400403885849155,2025-06-15
7998400403885849155,2025-08-13
7998400403885849570,2025-08-14
7998400403885849920,2025-06-08
7998400403885849963,2025-08-21
7998400403885849990,2025-09-12
7998400403885849998,2025-10-23
7998400403885850012,2025-06-17
7998410134481888991,2025-06-11
7998410134481889160,2025-08-28
8007412031770014786,2025-06-10
8007412031770014786,2025-06-26
8007412031770014786,2025-08-19
8007412031770014786,2025-08-28
8007412031770014786,2025-09-10
8007412031770014786,2025-09-26
8007412236336256321,2025-08-05
8007412236336258369,2025-06-25
8007412236336258369,2025-10-21
8007412236336259073,2025-09-14
8007412236336259136,2025-06-26
8007412236336259136,2025-07-07
8007412861180938369,2025-09-30
8007413309079151424,2025-07-18
8007413447319366720,2025-08-29
8007413447319366784,2025-06-08
8007413447319366784,2025-06-29
8007413447319366784,2025-07-19
8007413447319366784,2025-08-07
8007413447319366784,2025-09-01
8007413447319366784,2025-09-02
8007413447319366784,2025-09-26
8007413447319366784,2025-10-25
8070457013663274823,2025-07-12
8070457395203815371,2025-08-24
8070457590486938571,2025-10-10
8070457953695831297,2025-07-22
8070458324181978240,2025-06-09
